key,t1,t2,t4
secretenv0,-2.963224,32,true
secretenv0,0.0,11,true
secretenv0,-1.9959201,27,true
secretenv0,1.9801387,19,true
secretenv0,-0.95261383,32,true
secretenv0,-1.9870216,25,true
secretenv0,1.9821208,18,true
secretenv0,-1.9702812,32,true
secretenv0,0.007956007,14,true
secretenv0,-1.9712876,25,true
secretenv0,0.0,1,true
secretenv0,-4.9217653,47,true
secretenv0,-5.828544,49,true
secretenv0,-0.0019790614,14,true
secretenv0,-1.9918803,34,true
secretenv0,-2.9337747,35,true
secretenv0,-1.9772413,34,true
secretenv0,0.9821524,23,true
secretenv0,0.0041359267,45,true
secretenv0,-1.0067456,32,true
secretenv0,-0.99801594,21,true
secretenv0,-2.9228427,55,true
secretenv0,1.9792385,28,true
secretenv0,0.9792385,28,true
secretenv0,-1.0095181,58,true
secretenv0,-1.006013,61,true
secretenv0,1.9781139,18,true
secretenv0,0.99800104,8,true
secretenv0,1.9831355,19,true
secretenv0,0.0,3,true
secretenv0,0.8896807,60,true
secretenv0,0.98806596,13,true
secretenv0,2.9172919,46,true
secretenv0,-1.9850552,14,true
secretenv0,0.98610276,22,true
secretenv0,0.0,6,true
secretenv0,0.97630376,31,true
secretenv0,-1.9919856,25,true
secretenv0,-0.9960061,8,true
secretenv0,2.882479,58,true
secretenv0,-1.0088128,31,true
secretenv0,2.871855,61,true
secretenv0,-0.0029909306,6,true
secretenv0,1.9811367,22,true
secretenv0,0.0,3,true
secretenv0,0.8896807,60,true
secretenv0,2.9254084,49,true
secretenv0,0.9920906,19,true
secretenv0,0.99602205,13,true
secretenv0,0.0,0,true
secretenv0,-0.9999762,16,true
secretenv0,-1.0283448,43,true
secretenv0,0.0,1,true
secretenv0,0.9970031,8,true
secretenv0,0.0009979882,7,true
secretenv0,0.9285385,51,true
secretenv0,2.9407353,38,true
secretenv0,0.9870779,15,true
secretenv0,0.0,9,true
secretenv0,2.9377947,39,true
secretenv0,0.0,3,true
secretenv0,-0.9960061,8,true
secretenv0,-0.99006087,16,true
secretenv0,0.0,1,true
secretenv0,-0.062434938,52,true
secretenv0,0.0,2,true
secretenv0,3.905453,49,true
secretenv0,0.99202806,10,true
secretenv0,1.0,1,true
secretenv0,0.9870898,21,true
secretenv0,3.8976462,51,true
secretenv0,-0.9939323,32,true
secretenv0,-0.011934042,14,true
secretenv0,-0.05955562,52,true
secretenv0,3.8872273,57,true
secretenv0,3.8678303,62,true
secretenv0,-0.010840993,27,true
secretenv0,1.9663184,31,true
secretenv0,2.9771743,26,true
secretenv0,1.88834,58,true
secretenv0,0.0019850102,13,true
secretenv0,0.9062115,58,true
secretenv0,2.9085276,50,true
secretenv0,-0.015789242,29,true
secretenv0,1.9762474,31,true
secretenv0,-0.0009979882,6,true
secretenv0,1.8998108,53,true
secretenv0,2.958367,32,true
secretenv0,-0.999,5,true
secretenv0,0.90521556,58,true
secretenv0,-1.0,4,true
secretenv0,1.8865404,60,true
secretenv0,0.97624743,31,true
secretenv0,1.9244418,51,true
secretenv0,1.9761794,26,true
secretenv0,2.9623396,26,true
secretenv0,0.999006,15,true
secretenv0,2.9623396,26,true
secretenv0,3.8937485,52,true
secretenv0,-0.08997443,56,true
secretenv0,-0.011886378,18,true
secretenv0,2.903704,52,true
secretenv0,-0.013694183,37,true
secretenv0,-0.016797062,28,true
secretenv0,-0.0009989871,5,true
secretenv0,-0.99800104,6,true
secretenv0,-0.0009920152,17,true
secretenv0,3.9015477,50,true
secretenv0,0.0,1,true
secretenv0,0.0,1,true
secretenv0,0.9870898,21,true
secretenv0,1.8789172,63,true
secretenv0,2.96726,29,true
secretenv0,4.875477,59,true
secretenv0,-1.0124179,56,true
secretenv0,0.9811999,26,true
secretenv0,-0.999,5,true
secretenv0,3.9103818,47,true
secretenv0,2.9095438,49,true
secretenv0,0.8870341,63,true
secretenv0,1.9614967,37,true
secretenv0,1.9613285,31,true
secretenv0,2.937815,39,true
secretenv0,0.90984535,54,true
secretenv0,4.899561,50,true
secretenv0,1.889778,57,true
secretenv0,1.9408436,35,true
secretenv0,0.98906696,19,true
secretenv0,2.9475577,31,true
secretenv0,2.921136,40,true
secretenv0,-0.029551025,36,true
secretenv0,-0.023625227,34,true
secretenv0,1.9173496,42,true
secretenv0,0.965459,36,true
secretenv0,2.9076927,46,true
secretenv0,1.88834,58,true
secretenv0,0.9771951,25,true
secretenv0,-0.025624156,34,true
secretenv0,1.8940163,55,true
secretenv0,0.90530527,59,true
secretenv0,3.9056191,51,true
secretenv0,1.9593672,32,true
secretenv0,0.9016895,63,true
secretenv0,-0.05991421,46,true
secretenv0,2.911439,49,true
secretenv0,0.0,5,true
secretenv0,1.9302267,48,true
secretenv0,-0.015789242,29,true
secretenv0,2.9554088,33,true
secretenv0,3.8909116,59,true
secretenv0,-0.001998961,4,true
secretenv0,1.9722447,27,true
secretenv0,2.9534574,36,true
secretenv0,0.945051,49,true
secretenv0,0.9940151,8,true
secretenv0,0.99602985,18,true
secretenv0,2.9504402,25,true
secretenv0,2.9416656,33,true
secretenv0,0.9940151,8,true
secretenv0,6.770381,61,true
secretenv0,0.98510474,20,true
secretenv0,-0.011922108,15,true
secretenv0,-0.99800104,11,true
secretenv0,0.96632564,23,true
secretenv0,0.0,4,true
secretenv0,1.9722447,27,true
secretenv0,1.9653047,25,true
secretenv0,5.824081,49,true
secretenv0,0.0,2,true
secretenv0,0.96632564,23,true
secretenv0,1.9751499,17,true
secretenv0,4.8272223,50,true
secretenv0,0.0,3,true
secretenv0,-0.0059253057,22,true
secretenv0,0.9930211,8,true
secretenv0,2.9061012,34,true
secretenv0,3.9504402,25,true
secretenv0,-0.025572933,36,true
secretenv0,3.8046215,58,true
secretenv0,1.9810871,14,true
secretenv0,0.9970031,5,true
secretenv0,1.9494886,26,true
secretenv0,2.956418,28,true
secretenv0,0.0,4,true
secretenv0,2.7973983,62,true
secretenv0,4.87576,40,true
secretenv0,4.845582,46,true
secretenv0,-0.016817901,25,true
secretenv0,2.971156,17,true
secretenv0,1.0,8,true
secretenv0,5.788545,57,true
secretenv0,-0.011886378,18,true
secretenv0,5.802801,53,true
secretenv0,1.9654255,35,true
secretenv0,0.9536959,42,true
secretenv0,2.9444988,26,true
secretenv0,0.9930211,8,true
secretenv0,4.882532,38,true
secretenv0,4.7696147,62,true
secretenv0,-0.999,10,true
secretenv0,-1.0110995,61,true
secretenv0,2.9526625,43,true
secretenv0,-0.016830707,26,true
secretenv0,0.9831355,19,true
secretenv0,3.8089442,54,true
secretenv0,5.7711973,60,true
secretenv0,2.938656,29,true
secretenv0,3.80843,57,true
secretenv0,1.977127,16,true
secretenv0,4.802801,53,true
secretenv0,4.7819657,59,true
secretenv0,4.879637,39,true
secretenv0,0.0,0,true
secretenv0,5.8223968,51,true
secretenv0,4.8223953,51,true
secretenv0,0.97520334,19,true
secretenv0,0.0,4,true
secretenv0,3.812242,56,true
secretenv0,2.9593773,27,true
secretenv0,2.9493997,24,true
secretenv0,0.98711365,23,true
secretenv0,-0.9960061,8,true
secretenv0,4.8175745,52,true
secretenv0,-1.0,4,true
secretenv0,3.8127556,53,true
secretenv0,5.8272223,50,true
secretenv0,3.8650126,42,true
secretenv0,2.93762,28,true
secretenv0,4.783952,59,true
secretenv0,4.861148,43,true
secretenv0,0.9930211,8,true
secretenv0,1.9565737,41,true
secretenv0,-0.9970031,7,true
secretenv0,2.8142414,56,true
secretenv0,3.835196,50,true
secretenv0,4.7743874,61,true
secretenv0,3.781766,63,true
secretenv0,1.9526626,43,true
secretenv0,2.8096118,58,true
secretenv0,0.98806596,14,true
secretenv0,4.789426,62,true
secretenv0,3.8934941,38,true
secretenv0,5.8591475,43,true
secretenv0,2.9398315,46,true
secretenv0,3.904108,34,true
secretenv0,4.819418,51,true
secretenv0,-0.9970031,12,true
secretenv0,0.0,5,true
secretenv0,0.9940151,8,true
secretenv0,-0.0039859447,11,true
secretenv0,5.816274,50,true
secretenv0,0.0,2,true
secretenv0,1.9496685,43,true
secretenv0,3.953353,23,true
secretenv0,3.9258816,32,true
secretenv0,0.98609084,16,true
secretenv0,2.9504402,25,true
secretenv0,-0.0019969621,5,true
secretenv0,1.9475392,27,true
secretenv0,2.9416656,33,true
secretenv0,3.8059473,54,true
secretenv0,1.977127,16,true
secretenv0,3.878345,47,true
secretenv0,0.9831355,19,true
secretenv0,0.99302804,10,true
secretenv0,0.0,4,true
secretenv0,0.0,1,true
secretenv0,1.9761358,19,true
secretenv0,1.9298788,32,true
secretenv0,2.8061354,55,true
secretenv0,1.8745104,48,true
secretenv0,4.872772,40,true
secretenv0,2.9682047,19,true
secretenv0,0.9930211,8,true
secretenv0,1.9633287,23,true
secretenv0,3.9053001,37,true
secretenv0,4.8698826,41,true
secretenv0,2.9415543,27,true
secretenv0,4.7935348,57,true
secretenv0,0.9970031,7,true
secretenv0,2.8742712,46,true
secretenv0,-0.0019889863,9,true
secretenv0,2.9327385,30,true
secretenv0,5.793343,56,true
secretenv0,0.96436924,24,true
secretenv0,-0.007971942,9,true
secretenv0,0.98510474,17,true
secretenv0,4.841596,46,true
secretenv0,5.794339,56,true
secretenv0,0.9831355,19,true
secretenv0,3.9503965,24,true
secretenv0,4.774389,61,true
secretenv0,2.9415977,28,true
secretenv0,3.8935962,40,true
secretenv0,0.99202806,10,true
secretenv0,1.98406,15,true
secretenv0,2.9182148,41,true
secretenv0,2.8572865,44,true
secretenv0,3.8897026,41,true
secretenv0,4.8008165,59,true
secretenv0,1.9761358,19,true
secretenv0,0.0,4,true
secretenv0,1.9860461,14,true
secretenv0,5.810458,51,true
secretenv0,2.9642942,22,true
secretenv0,5.776974,59,true
secretenv0,2.9444988,26,true
secretenv0,0.98411965,18,true
secretenv0,1.0,1,true
secretenv0,1.9712015,19,true
secretenv0,3.8524308,45,true
secretenv0,1.9781349,18,true
secretenv0,0.9970031,8,true
secretenv0,2.9112082,36,true
secretenv0,1.9841197,18,true
secretenv0,0.9940151,8,true
secretenv0,2.9652367,20,true
secretenv0,4.9168468,31,true
secretenv0,0.984075,16,true
secretenv0,3.9003382,43,true
secretenv0,0.9960061,6,true
secretenv0,2.9141223,35,true
secretenv0,1.9751796,18,true
secretenv0,0.9821079,18,true
secretenv0,0.98411965,18,true
secretenv0,1.9662681,21,true
secretenv0,0.98309094,17,true
secretenv0,2.9269488,33,true
secretenv0,1.9801387,19,true
secretenv0,0.9811258,19,true
secretenv0,2.9347453,30,true
secretenv0,0.0,5,true
secretenv0,2.7977254,58,true
secretenv0,2.9415543,27,true
secretenv0,3.9092093,36,true
secretenv0,1.98406,15,true
secretenv0,0.0,3,true
secretenv0,1.9860461,14,true
secretenv0,2.794601,63,true
secretenv0,0.993035,11,true
secretenv0,3.9425433,27,true
secretenv0,0.0,1,true
secretenv0,6.773977,59,true
secretenv0,2.9543786,30,true
secretenv0,5.812757,53,true
secretenv0,0.98806596,13,true
secretenv0,3.9172149,41,true
secretenv0,1.9474751,25,true
secretenv0,3.8994863,39,true
secretenv0,3.9308507,36,true
secretenv0,2.9053888,38,true
secretenv0,4.8650126,42,true
secretenv0,3.9139252,32,true
secretenv0,4.8059473,54,true
secretenv0,0.98903406,10,true
secretenv0,-0.0069580134,12,true
secretenv0,5.831902,48,true
secretenv0,3.8650126,42,true
secretenv0,3.934619,28,true
secretenv0,0.9970031,4,true
secretenv0,2.9533935,24,true
secretenv0,0.990045,12,true
secretenv0,0.0,1,true
secretenv0,0.0,1,true
secretenv0,1.9475392,27,true
secretenv0,3.9131224,35,true
secretenv0,2.8086157,58,true
secretenv0,2.9504402,25,true
secretenv0,3.9228091,31,true
secretenv0,4.9276695,29,true
secretenv0,6.764371,61,true
secretenv0,2.8582463,44,true
secretenv0,0.9970031,6,true
secretenv0,0.9960061,6,true
secretenv0,3.8060846,55,true
secretenv0,0.99103606,11,true
secretenv0,0.999,2,true
secretenv0,2.8180077,55,true
secretenv0,0.0,9,true
secretenv0,-0.004969992,13,true
secretenv0,4.9079885,33,true
secretenv0,2.9060776,34,true
secretenv0,2.9514182,25,true
secretenv0,4.886393,37,true
secretenv0,3.7813208,61,true
secretenv0,4.9129014,32,true
secretenv0,3.843834,48,true
secretenv0,4.8012786,56,true
secretenv0,1.9623741,27,true
secretenv0,3.8543882,45,true
secretenv0,3.9513755,24,true
secretenv0,4.8952723,36,true
secretenv0,0.9831355,19,true
secretenv0,4.824341,51,true
secretenv0,3.8848722,43,true
secretenv0,0.993035,11,true
secretenv0,4.817534,52,true
secretenv0,4.8002796,56,true
secretenv0,1.9771159,16,true
secretenv0,3.9357185,30,true
secretenv0,1.9781348,16,true
secretenv0,-0.011922108,15,true
secretenv0,2.9297857,31,true
secretenv0,2.9425304,27,true
secretenv0,0.0,4,true
secretenv0,3.9464283,25,true
secretenv0,0.99800104,3,true
secretenv0,4.838843,48,true
secretenv0,3.8725445,49,true
secretenv0,4.8883862,37,true
secretenv0,4.8886657,41,true
secretenv0,0.990045,12,true
secretenv0,3.9258559,32,true
secretenv0,2.9063537,38,true
secretenv0,5.8639755,42,true
secretenv0,4.8513913,45,true
secretenv0,-1.000987,10,true
secretenv0,-0.011934042,14,true
secretenv0,4.785881,59,true
secretenv0,1.9761804,21,true
secretenv0,4.8542485,44,true
secretenv0,3.9366906,30,true
secretenv0,1.9692194,20,true
secretenv0,3.9023597,38,true
secretenv0,0.9860461,14,true
secretenv0,3.8945591,40,true
secretenv0,2.9513755,24,true
secretenv0,0.9970031,6,true
secretenv0,2.9543724,24,true
secretenv0,3.9004502,39,true
secretenv0,2.9240599,39,true
secretenv0,1.0,4,true
secretenv0,1.9553936,24,true
secretenv0,3.9366906,30,true
secretenv0,3.921136,40,true
secretenv0,0.9761795,18,true
secretenv0,4.8378487,48,true
secretenv0,4.7638073,63,true
secretenv0,3.832314,51,true
secretenv0,3.9258559,32,true
secretenv0,0.9970031,5,true
secretenv0,0.98806596,14,true
secretenv0,1.9632347,20,true
secretenv0,-0.0069649783,11,true
secretenv0,0.0,8,true
secretenv0,3.7865784,63,true
secretenv0,0.9910291,10,true
secretenv0,3.8732293,46,true
secretenv0,5.7942915,56,true
secretenv0,3.8953614,37,true
secretenv0,1.8829863,44,true
secretenv0,1.98406,12,true
secretenv0,2.94461,32,true
secretenv0,4.925736,30,true
secretenv0,5.7606034,62,true
secretenv0,3.927727,30,true
secretenv0,2.9327207,30,true
secretenv0,0.9731856,21,true
secretenv0,3.8017628,59,true
secretenv0,1.0,2,true
secretenv0,1.982076,16,true
secretenv0,-0.999,5,true
secretenv0,0.98510474,17,true
secretenv0,5.7884974,57,true
secretenv0,3.8887608,42,true
secretenv0,4.84654,46,true
secretenv0,0.0,0,true
secretenv0,1.9900241,12,true
secretenv0,4.7972884,56,true
secretenv0,0.984075,16,true
secretenv0,3.8906646,41,true
secretenv0,0.0,2,true
secretenv0,3.9464283,25,true
secretenv0,0.0,0,true
secretenv0,5.8185267,52,true
secretenv0,1.9573509,23,true
secretenv0,1.9632347,20,true
secretenv0,2.8801033,45,true
secretenv0,-0.9960061,8,true
secretenv0,-0.0039899345,10,true
secretenv0,0.9930211,9,true
secretenv0,4.8659744,42,true
secretenv0,0.9940151,8,true
secretenv0,1.986067,13,true
secretenv0,5.8114114,51,true
secretenv0,3.8146973,53,true
secretenv0,2.9632533,21,true
secretenv0,4.881596,39,true
secretenv0,3.7984762,57,true
secretenv0,0.0,3,true
secretenv0,3.8952785,36,true
secretenv0,-0.9970031,7,true
secretenv0,0.984075,16,true
secretenv0,6.842546,46,true
secretenv0,2.9662008,19,true
secretenv0,2.8838873,43,true
secretenv0,3.8609388,52,true
secretenv0,2.8067527,59,true
secretenv0,4.775333,61,true
secretenv0,5.819219,50,true
secretenv0,4.8552475,44,true
secretenv0,1.938724,34,true
secretenv0,0.98609084,16,true
secretenv0,3.8361502,50,true
secretenv0,0.9950101,9,true
