key,t1,t2,t4
secretenv3,-11.350493,120,true
secretenv3,-3.92232,176,true
secretenv3,-8.434286,100,true
secretenv3,-1.9396228,28,true
secretenv3,-16.292112,234,true
secretenv3,-24.068253,214,true
secretenv3,-8.462383,91,true
secretenv3,-4.714024,87,true
secretenv3,0.0,3,true
secretenv3,-20.672268,229,true
secretenv3,-1.9960032,8,true
secretenv3,-11.279584,155,true
secretenv3,-5.7822495,77,true
secretenv3,-0.9076508,60,true
secretenv3,-6.7174277,62,true
secretenv3,-4.7428613,113,true
secretenv3,-9.7810955,45,true
secretenv3,-7.280749,176,true
secretenv3,1.8018585,116,true
secretenv3,0.89992315,70,true
secretenv3,-1.9701906,38,true
secretenv3,-2.9330606,51,true
secretenv3,-8.383862,133,true
secretenv3,-5.6808505,135,true
secretenv3,-4.9129095,46,true
secretenv3,-18.654873,168,true
secretenv3,-17.064257,212,true
secretenv3,-0.005925323,40,true
secretenv3,-0.99202806,9,true
secretenv3,-21.621252,246,true
secretenv3,-3.9387348,31,true
secretenv3,-8.336232,108,true
secretenv3,-16.589838,164,true
secretenv3,-0.85734046,73,true
secretenv3,-1.976133,20,true
secretenv3,-12.115435,169,true
secretenv3,-9.58915,70,true
secretenv3,0.038175642,50,true
secretenv3,-3.9483242,26,true
secretenv3,-0.03981017,51,true
secretenv3,-7.4320974,159,true
secretenv3,0.042236786,50,true
secretenv3,-0.0056296587,79,true
secretenv3,-6.7176166,74,true
secretenv3,-16.169346,237,true
secretenv3,-15.773136,143,true
secretenv3,-4.5682654,120,true
secretenv3,-10.529565,118,true
secretenv3,-16.054146,205,true
secretenv3,-21.552753,239,true
secretenv3,-0.97720724,23,true
secretenv3,-15.738866,211,true
secretenv3,-7.369787,138,true
secretenv3,-0.9960061,26,true
secretenv3,-0.98411965,37,true
secretenv3,-20.548172,241,true
secretenv3,-17.155954,173,true
secretenv3,-14.56616,205,true
secretenv3,-1.0,5,true
secretenv3,0.0,9,true
secretenv3,-13.443199,201,true
secretenv3,-19.17913,198,true
secretenv3,-8.670379,75,true
secretenv3,-6.706693,96,true
secretenv3,-10.418815,174,true
secretenv3,-3.8632362,116,true
secretenv3,0.010301461,75,true
secretenv3,0.99800104,5,true
secretenv3,-12.586848,255,true
secretenv3,1.993021,8,true
secretenv3,-2.9189234,68,true
secretenv3,-7.6466527,95,true
secretenv3,-22.059303,252,true
secretenv3,0.9970031,19,true
secretenv3,-12.213887,128,true
secretenv3,-13.772858,142,true
secretenv3,-13.847765,219,true
secretenv3,-15.512268,184,true
secretenv3,-19.328844,220,true
secretenv3,-9.717683,93,true
secretenv3,-7.594328,129,true
secretenv3,-23.280836,212,true
secretenv3,-12.331669,246,true
secretenv3,-21.466698,206,true
secretenv3,-1.967485,32,true
secretenv3,-6.8255816,47,true
secretenv3,-2.8534527,72,true
secretenv3,-2.9720626,41,true
secretenv3,-7.9761066,237,true
secretenv3,-12.40005,104,true
secretenv3,-8.302114,202,true
secretenv3,-32.29712,225,true
secretenv3,-2.9317882,168,true
secretenv3,-6.8692946,43,true
secretenv3,0.023466067,37,true
secretenv3,-5.7808447,67,true
secretenv3,-20.313557,247,true
secretenv3,-1.9870381,9,true
secretenv3,-14.246615,214,true
secretenv3,-1.7340605,100,true
secretenv3,-7.5201335,201,true
secretenv3,-4.8441443,85,true
secretenv3,-8.502489,127,true
secretenv3,-16.494864,205,true
secretenv3,-3.98248,161,true
secretenv3,-2.9840443,24,true
secretenv3,0.0029112177,48,true
secretenv3,-11.999469,172,true
secretenv3,0.01581692,28,true
secretenv3,-6.2227364,138,true
secretenv3,-18.759237,226,true
secretenv3,-1.991036,11,true
secretenv3,0.0,14,true
secretenv3,-4.8215947,57,true
secretenv3,-3.8642008,121,true
secretenv3,-1.9718318,62,true
secretenv3,-6.117918,182,true
secretenv3,-9.157178,190,true
